id,zipcode,price,median_price,condition,buy
6632300567,98125,597000.0,425000.0,3,no
1133000144,98125,614905.0,425000.0,3,no
9324800180,98125,403250.0,425000.0,3,no
4077800412,98125,563000.0,425000.0,3,no
4427100025,98125,270000.0,425000.0,5,yes
2926049221,98125,445800.0,425000.0,3,no
4077800026,98125,715000.0,425000.0,5,no
9324800450,98125,560000.0,425000.0,3,no
6381500065,98125,376500.0,425000.0,5,yes
6413100090,98125,458000.0,425000.0,4,no
8820901415,98125,400000.0,425000.0,3,no
2568300266,98125,659000.0,425000.0,5,no
1454100650,98125,942000.0,425000.0,3,no
3448000410,98125,354901.0,425000.0,3,no
5101405465,98125,463000.0,425000.0,4,no
5101405331,98125,495000.0,425000.0,3,no
2044500142,98125,420000.0,425000.0,3,no
2126049096,98125,399000.0,425000.0,3,no
9455200596,98125,357500.0,425000.0,3,no
9455200205,98125,525000.0,425000.0,3,no
3448001285,98125,442500.0,425000.0,5,no
3935900093,98125,688000.0,425000.0,3,no
2026049067,98125,480000.0,425000.0,4,no
5272200040,98125,375000.0,425000.0,4,yes
1453602284,98125,296000.0,425000.0,3,no
2026049097,98125,431750.0,425000.0,3,no
6412100092,98125,362500.0,425000.0,3,no
2044500201,98125,435000.0,425000.0,4,no
9455200790,98125,445000.0,425000.0,4,no
6632300230,98125,377500.0,425000.0,3,no
9324800650,98125,587450.0,425000.0,4,no
2744600040,98125,330000.0,425000.0,3,no
5101405604,98125,350000.0,425000.0,3,no
8822901301,98125,281000.0,425000.0,3,no
4077800590,98125,635000.0,425000.0,5,no
4077800088,98125,699950.0,425000.0,5,no
5101405340,98125,460000.0,425000.0,5,no
3992700775,98125,410000.0,425000.0,4,yes
8820903080,98125,455000.0,425000.0,3,no
9324800455,98125,436000.0,425000.0,3,no
7352200100,98125,1360000.0,425000.0,3,no
1454600156,98125,860000.0,425000.0,4,no
7352200025,98125,1190000.0,425000.0,4,no
6415100410,98125,440000.0,425000.0,3,no
2826049023,98125,440000.0,425000.0,3,no
8820903555,98125,467500.0,425000.0,4,no
4077800518,98125,371000.0,425000.0,3,no
6381500035,98125,385000.0,425000.0,3,no
6632300040,98125,327000.0,425000.0,3,no
3834000720,98125,390000.0,425000.0,3,no
3822200164,98125,423500.0,425000.0,3,no
2126049154,98125,435000.0,425000.0,3,no
2832100910,98125,435000.0,425000.0,3,no
1160000300,98125,453000.0,425000.0,3,no
1787600165,98125,396500.0,425000.0,3,no
5101406384,98125,574500.0,425000.0,4,no
3834000400,98125,415000.0,425000.0,3,no
1454100260,98125,357000.0,425000.0,3,no
2568300045,98125,305000.0,425000.0,2,no
5667100045,98125,453500.0,425000.0,5,no
8901001090,98125,525000.0,425000.0,3,no
6413100311,98125,390000.0,425000.0,5,yes
3822200105,98125,380000.0,425000.0,3,no
2126049083,98125,324500.0,425000.0,3,no
4426600125,98125,279000.0,425000.0,3,no
6868200060,98125,565000.0,425000.0,3,no
820000012,98125,401000.0,425000.0,3,no
2126049277,98125,500000.0,425000.0,3,no
7663700783,98125,369500.0,425000.0,4,yes
4073200575,98125,460000.0,425000.0,4,no
1133000036,98125,410000.0,425000.0,3,no
6413600192,98125,325000.0,425000.0,3,no
7715600070,98125,385000.0,425000.0,3,no
3226049045,98125,350000.0,425000.0,3,no
2568800160,98125,433000.0,425000.0,3,no
6411600370,98125,475000.0,425000.0,3,no
1453602065,98125,442500.0,425000.0,4,no
1454600116,98125,740000.0,425000.0,3,no
2044500152,98125,455000.0,425000.0,4,no
6414100732,98125,349000.0,425000.0,3,no
7434500127,98125,527000.0,425000.0,3,no
5101408599,98125,465000.0,425000.0,3,no
8901001290,98125,477000.0,425000.0,3,no
3448002180,98125,674000.0,425000.0,3,no
3992700070,98125,450000.0,425000.0,3,no
2126049290,98125,522500.0,425000.0,3,no
4077800376,98125,600000.0,425000.0,3,no
8820902400,98125,498000.0,425000.0,3,no
1560100135,98125,285000.0,425000.0,3,no
2826049200,98125,451000.0,425000.0,3,no
4375700055,98125,500000.0,425000.0,5,no
8901001170,98125,458000.0,425000.0,4,no
1453600681,98125,328500.0,425000.0,3,no
4077800247,98125,429950.0,425000.0,3,no
9421500160,98125,495000.0,425000.0,3,no
3834000004,98125,350000.0,425000.0,3,no
4078300024,98125,590000.0,425000.0,3,no
2826049117,98125,438750.0,425000.0,4,no
3834000520,98125,275000.0,425000.0,3,no
3992700326,98125,380000.0,425000.0,4,yes
5272200045,98125,378000.0,425000.0,3,no
3448002267,98125,385000.0,425000.0,4,yes
3822200036,98125,257500.0,425000.0,3,no
2832100270,98125,306888.0,425000.0,3,no
3935900030,98125,775000.0,425000.0,3,no
1455600045,98125,687500.0,425000.0,4,no
3935900350,98125,490000.0,425000.0,5,no
5418200340,98125,650000.0,425000.0,4,no
3935900232,98125,207000.0,425000.0,2,no
2826049070,98125,595000.0,425000.0,3,no
2568300210,98125,585000.0,425000.0,4,no
1454600256,98125,710000.0,425000.0,3,no
7663700772,98125,370000.0,425000.0,4,yes
8820902700,98125,456200.0,425000.0,3,no
4078300040,98125,850000.0,425000.0,3,no
7663700531,98125,325000.0,425000.0,3,no
4077800438,98125,518000.0,425000.0,4,no
8821900155,98125,335500.0,425000.0,3,no
7663700968,98125,565000.0,425000.0,3,no
6414100482,98125,500000.0,425000.0,3,no
9455200329,98125,495000.0,425000.0,3,no
6632300477,98125,324950.0,425000.0,3,no
6414100133,98125,337000.0,425000.0,5,yes
4375700065,98125,315275.0,425000.0,3,no
2826049106,98125,490000.0,425000.0,3,no
2026049183,98125,324950.0,425000.0,3,no
752000035,98125,699000.0,425000.0,3,no
6381500720,98125,395000.0,425000.0,3,no
2026049124,98125,325000.0,425000.0,3,no
5408100035,98125,568000.0,425000.0,3,no
1453602283,98125,342000.0,425000.0,3,no
1787600209,98125,432500.0,425000.0,3,no
5101406375,98125,580000.0,425000.0,3,no
1787600146,98125,427000.0,425000.0,3,no
705000120,98125,395000.0,425000.0,4,yes
2826049197,98125,607500.0,425000.0,3,no
5272200035,98125,390000.0,425000.0,3,no
7508700085,98125,386500.0,425000.0,3,no
8820903370,98125,348000.0,425000.0,3,no
9324800220,98125,600000.0,425000.0,3,no
3448000344,98125,599950.0,425000.0,5,no
6798100610,98125,425000.0,425000.0,3,no
1133000385,98125,740000.0,425000.0,3,no
4077800582,98125,522000.0,425000.0,3,no
2726049164,98125,547000.0,425000.0,4,no
6413600276,98125,354950.0,425000.0,3,no
4077800455,98125,570000.0,425000.0,5,no
6381500450,98125,380950.0,425000.0,3,no
4427100145,98125,424000.0,425000.0,3,no
2826049098,98125,622100.0,425000.0,4,no
2926049504,98125,500000.0,425000.0,3,no
6370000005,98125,495500.0,425000.0,3,no
8822901024,98125,310000.0,425000.0,3,no
2726049034,98125,2000000.0,425000.0,3,no
4177100005,98125,635000.0,425000.0,3,no
2926049376,98125,220000.0,425000.0,3,no
5101408678,98125,457000.0,425000.0,3,no
6632300122,98125,364500.0,425000.0,3,no
8820903560,98125,380000.0,425000.0,4,yes
1160000255,98125,311000.0,425000.0,3,no
4077800507,98125,518500.0,425000.0,3,no
3992700048,98125,526000.0,425000.0,3,no
6413600285,98125,402000.0,425000.0,5,yes
2826049260,98125,482500.0,425000.0,5,no
8901000585,98125,525000.0,425000.0,3,no
3834500170,98125,375000.0,425000.0,4,yes
2826049091,98125,259950.0,425000.0,3,no
5209200010,98125,485000.0,425000.0,3,no
751000080,98125,426000.0,425000.0,3,no
2044500213,98125,310000.0,425000.0,3,no
7351200050,98125,1335000.0,425000.0,3,no
2126049265,98125,495000.0,425000.0,3,no
2726049150,98125,392500.0,425000.0,3,no
1787600294,98125,222000.0,425000.0,3,no
6414600321,98125,317000.0,425000.0,3,no
751000020,98125,290000.0,425000.0,3,no
1454100440,98125,456000.0,425000.0,5,no
8632100010,98125,365000.0,425000.0,4,yes
5101407350,98125,399000.0,425000.0,3,no
6414100231,98125,440000.0,425000.0,3,no
4427100130,98125,431000.0,425000.0,4,no
1133000235,98125,450000.0,425000.0,4,no
1454100010,98125,338500.0,425000.0,2,no
1454100122,98125,405000.0,425000.0,3,no
2826049108,98125,353500.0,425000.0,3,no
1787600190,98125,353000.0,425000.0,3,no
8820900029,98125,700000.0,425000.0,4,no
751000190,98125,355000.0,425000.0,4,yes
2568800290,98125,425000.0,425000.0,3,no
9421500130,98125,378000.0,425000.0,4,yes
1453600182,98125,285000.0,425000.0,3,no
3448002285,98125,475000.0,425000.0,5,no
8901000491,98125,390000.0,425000.0,4,yes
814000020,98125,460000.0,425000.0,3,no
1453602313,98125,297000.0,425000.0,3,no
6413600290,98125,252500.0,425000.0,3,no
8902000050,98125,622200.0,425000.0,3,no
2926049237,98125,417500.0,425000.0,3,no
1453601502,98125,303697.0,425000.0,3,no
4077800593,98125,355000.0,425000.0,3,no
5101406536,98125,450000.0,425000.0,4,no
5101408835,98125,559900.0,425000.0,3,no
2826049160,98125,375000.0,425000.0,3,no
7352200450,98125,2050000.0,425000.0,4,no
8820902549,98125,718000.0,425000.0,3,no
3448001975,98125,351000.0,425000.0,3,no
6414100026,98125,320000.0,425000.0,3,no
7663700610,98125,477500.0,425000.0,3,no
1455600062,98125,689000.0,425000.0,4,no
8901000543,98125,620000.0,425000.0,3,no
6798100661,98125,340000.0,425000.0,3,no
6381500265,98125,397000.0,425000.0,4,yes
9421500150,98125,403500.0,425000.0,3,no
820000018,98125,387500.0,425000.0,3,no
8820902350,98125,810000.0,425000.0,3,no
4073200757,98125,690000.0,425000.0,4,no
6381500090,98125,295000.0,425000.0,3,no
7663700401,98125,229000.0,425000.0,3,no
8902000175,98125,489000.0,425000.0,4,no
1455100355,98125,1675000.0,425000.0,4,no
8901000835,98125,640500.0,425000.0,4,no
2568300040,98125,709050.0,425000.0,3,no
6413100242,98125,400000.0,425000.0,3,no
9324800025,98125,325500.0,425000.0,4,yes
4077800258,98125,400000.0,425000.0,4,yes
8820901792,98125,640000.0,425000.0,3,no
3448000755,98125,399950.0,425000.0,3,no
5101406522,98125,420000.0,425000.0,3,no
4077800474,98125,571500.0,425000.0,4,no
3822200087,98125,355000.0,425000.0,4,yes
1453602310,98125,303000.0,425000.0,3,no
2832100215,98125,443000.0,425000.0,3,no
5101408735,98125,250000.0,425000.0,3,no
7663700663,98125,353000.0,425000.0,3,no
6381501965,98125,430000.0,425000.0,4,no
1133000694,98125,325000.0,425000.0,3,no
8822900115,98125,306000.0,425000.0,5,yes
3834000820,98125,458000.0,425000.0,4,no
2926049564,98125,360000.0,425000.0,3,no
3992700475,98125,450000.0,425000.0,5,no
