id,zipcode,season,season_median_price,price,sell_price,profit
7812800775,98178,summer,267975.0,264250.0,343525.0,79275.0
2144800117,98178,summer,267975.0,270000.0,297000.0,27000.0
7812801925,98178,summer,267975.0,230000.0,299000.0,69000.0
1180002075,98178,summer,267975.0,235000.0,305500.0,70500.0
2045400075,98178,summer,267975.0,415000.0,456500.0,41500.0
6002400030,98178,summer,267975.0,324950.0,357445.0,32495.0
4058802255,98178,summer,267975.0,219950.0,285935.0,65985.0
4058800875,98178,summer,267975.0,343500.0,377850.0,34350.0
2172000570,98178,summer,267975.0,317000.0,348700.0,31700.0
7689600330,98178,summer,267975.0,207000.0,269100.0,62100.0
4058802300,98178,summer,267975.0,300000.0,330000.0,30000.0
2172000035,98178,summer,267975.0,190000.0,247000.0,57000.0
3348401490,98178,summer,267975.0,265000.0,344500.0,79500.0
7812800995,98178,summer,267975.0,200000.0,260000.0,60000.0
4059400515,98178,summer,267975.0,229950.0,298935.0,68985.0
3348401622,98178,summer,267975.0,223000.0,289900.0,66900.0
4058200040,98178,summer,267975.0,361000.0,397100.0,36100.0
7129300175,98178,summer,267975.0,406000.0,446600.0,40600.0
1180005280,98178,summer,267975.0,239950.0,311935.0,71985.0
4058800500,98178,summer,267975.0,416100.0,457710.0,41610.0
7961500010,98178,summer,267975.0,245000.0,318500.0,73500.0
8073000585,98178,summer,267975.0,840500.0,924550.0,84050.0
4060000020,98178,summer,267975.0,299980.0,329978.0,29998.0
4059400585,98178,summer,267975.0,218000.0,283400.0,65400.0
2045800006,98178,summer,267975.0,439000.0,482900.0,43900.0
2171400199,98178,summer,267975.0,277554.0,305309.4,27755.400000000023
8073000480,98178,summer,267975.0,869000.0,955900.0,86900.0
4060000290,98178,summer,267975.0,253000.0,328900.0,75900.0
4060000170,98178,summer,267975.0,255000.0,331500.0,76500.0
7129300500,98178,summer,267975.0,315000.0,346500.0,31500.0
3347401315,98178,summer,267975.0,220000.0,286000.0,66000.0
7812800215,98178,summer,267975.0,235000.0,305500.0,70500.0
7657000210,98178,summer,267975.0,280000.0,308000.0,28000.0
7657000540,98178,summer,267975.0,165000.0,214500.0,49500.0
4058800930,98178,summer,267975.0,385000.0,423500.0,38500.0
2144800146,98178,summer,267975.0,257500.0,334750.0,77250.0
4058200915,98178,summer,267975.0,324950.0,357445.0,32495.0
7878400043,98178,summer,267975.0,185000.0,240500.0,55500.0
4058800439,98178,summer,267975.0,664950.0,731445.0,66495.0
6874200960,98178,winter,261590.0,170000.0,221000.0,51000.0
1678400105,98178,winter,261590.0,339000.0,372900.0,33900.0
561000075,98178,winter,261590.0,260000.0,338000.0,78000.0
1123049053,98178,winter,261590.0,360000.0,396000.0,36000.0
3348401740,98178,winter,261590.0,188000.0,244400.0,56400.0
9368700223,98178,winter,261590.0,310000.0,341000.0,31000.0
3352402236,98178,winter,261590.0,252500.0,328250.0,75750.0
8069000075,98178,winter,261590.0,790000.0,869000.0,79000.0
185000118,98178,winter,261590.0,212000.0,275600.0,63600.0
3352400004,98178,winter,261590.0,184500.0,239850.0,55350.0
393000045,98178,winter,261590.0,415000.0,456500.0,41500.0
3800008,98178,winter,261590.0,178000.0,231400.0,53400.0
3991400080,98178,winter,261590.0,499900.0,549890.0,49990.0
2328800130,98178,winter,261590.0,220000.0,286000.0,66000.0
4060000440,98178,winter,261590.0,241000.0,313300.0,72300.0
4058801702,98178,winter,261590.0,800000.0,880000.0,80000.0
4327600010,98178,winter,261590.0,336000.0,369600.0,33600.0
4136800205,98178,winter,261590.0,258000.0,335400.0,77400.0
7657600025,98178,winter,261590.0,289900.0,318890.0,28990.0
4058801230,98178,winter,261590.0,256000.0,332800.0,76800.0
1123049129,98178,winter,261590.0,284200.0,312620.0,28420.0
7812800681,98178,winter,261590.0,166000.0,215800.0,49800.0
3348401382,98178,winter,261590.0,318000.0,349800.0,31800.0
7567600030,98178,winter,261590.0,750000.0,825000.0,75000.0
3878900681,98178,winter,261590.0,272000.0,299200.0,27200.0
393000311,98178,winter,261590.0,286300.0,314930.0,28630.0
7812801125,98178,winter,261590.0,222900.0,289770.0,66870.0
7657000085,98178,winter,261590.0,218000.0,283400.0,65400.0
393000385,98178,winter,261590.0,255000.0,331500.0,76500.0
1423049029,98178,winter,261590.0,265000.0,291500.0,26500.0
4058801575,98178,winter,261590.0,415000.0,456500.0,41500.0
2976800360,98178,winter,261590.0,335750.0,369325.0,33575.0
179001101,98178,winter,261590.0,135000.0,175500.0,40500.0
9218400050,98178,winter,261590.0,475000.0,522500.0,47500.0
3878900525,98178,winter,261590.0,329000.0,361900.0,32900.0
3347400525,98178,winter,261590.0,147000.0,191100.0,44100.0
8068000440,98178,winter,261590.0,399000.0,438900.0,39900.0
1180005050,98178,winter,261590.0,463000.0,509300.0,46300.0
3151600035,98178,winter,261590.0,261590.0,287749.0,26159.0
7812800855,98178,winter,261590.0,159100.0,206830.0,47730.0
4440400155,98178,winter,261590.0,190000.0,247000.0,57000.0
7812801785,98178,winter,261590.0,221347.0,287751.1,66404.09999999998
3352401037,98178,winter,261590.0,224000.0,291200.0,67200.0
4268200055,98178,spring,286250.0,245000.0,318500.0,73500.0
2171400126,98178,spring,286250.0,269000.0,349700.0,80700.0
2171400218,98178,spring,286250.0,245000.0,318500.0,73500.0
8073000550,98178,spring,286250.0,1700000.0,1870000.0,170000.0
4058800830,98178,spring,286250.0,612000.0,673200.0,61200.0
3810000860,98178,spring,286250.0,240000.0,312000.0,72000.0
2976800550,98178,spring,286250.0,280005.0,364006.5,84001.5
3810000465,98178,spring,286250.0,243000.0,315900.0,72900.0
3352401981,98178,spring,286250.0,199000.0,258700.0,59700.0
2144800215,98178,spring,286250.0,285000.0,370500.0,85500.0
2172000750,98178,spring,286250.0,160000.0,208000.0,48000.0
9282801720,98178,spring,286250.0,355000.0,390500.0,35500.0
399000025,98178,spring,286250.0,265000.0,344500.0,79500.0
9368700031,98178,spring,286250.0,195000.0,253500.0,58500.0
3348401319,98178,spring,286250.0,372500.0,409750.0,37250.0
7878400022,98178,spring,286250.0,390000.0,429000.0,39000.0
3810000020,98178,spring,286250.0,352000.0,387200.0,35200.0
8067000020,98178,spring,286250.0,295000.0,324500.0,29500.0
9368700006,98178,spring,286250.0,375000.0,412500.0,37500.0
7130300170,98178,spring,286250.0,552000.0,607200.0,55200.0
6706200130,98178,spring,286250.0,343000.0,377300.0,34300.0
1823059106,98178,spring,286250.0,288250.0,317075.0,28825.0
3352400330,98178,spring,286250.0,216000.0,280800.0,64800.0
7812801115,98178,spring,286250.0,153000.0,198900.0,45900.0
9282800065,98178,spring,286250.0,203000.0,263900.0,60900.0
3348401095,98178,spring,286250.0,210000.0,273000.0,63000.0
3878900815,98178,spring,286250.0,361000.0,397100.0,36100.0
5476800069,98178,spring,286250.0,292050.0,321255.0,29205.0
4440400125,98178,spring,286250.0,228000.0,296400.0,68400.0
9282800075,98178,spring,286250.0,339000.0,372900.0,33900.0
3878900270,98178,spring,286250.0,466000.0,512600.0,46600.0
2976800700,98178,spring,286250.0,301350.0,331485.0,30135.0
179000240,98178,spring,286250.0,290500.0,319550.0,29050.0
7390400069,98178,spring,286250.0,450000.0,495000.0,45000.0
9368700270,98178,spring,286250.0,137900.0,179270.0,41370.0
3352402272,98178,spring,286250.0,230000.0,299000.0,69000.0
4058800135,98178,spring,286250.0,419000.0,460900.0,41900.0
182000350,98178,spring,286250.0,287500.0,316250.0,28750.0
1180007375,98178,spring,286250.0,625000.0,687500.0,62500.0
7689600360,98178,spring,286250.0,215000.0,279500.0,64500.0
7812800155,98178,spring,286250.0,170000.0,221000.0,51000.0
4058801325,98178,spring,286250.0,319950.0,351945.0,31995.0
3352400905,98178,spring,286250.0,245000.0,318500.0,73500.0
1180003175,98178,spring,286250.0,229950.0,298935.0,68985.0
4058800925,98178,spring,286250.0,452100.0,497310.0,45210.0
2976800145,98178,spring,286250.0,260000.0,338000.0,78000.0
179001046,98178,spring,286250.0,229000.0,297700.0,68700.0
2172000894,98178,spring,286250.0,225000.0,292500.0,67500.0
1123049027,98178,spring,286250.0,157500.0,204750.0,47250.0
1180005220,98178,spring,286250.0,225000.0,292500.0,67500.0
2172000285,98178,spring,286250.0,254500.0,330850.0,76350.0
3878900225,98178,spring,286250.0,345000.0,379500.0,34500.0
1223049150,98178,spring,286250.0,325000.0,357500.0,32500.0
1180002580,98178,spring,286250.0,180000.0,234000.0,54000.0
723059073,98178,spring,286250.0,329950.0,362945.0,32995.0
7812801700,98178,spring,286250.0,227000.0,295100.0,68100.0
4058801680,98178,spring,286250.0,300000.0,330000.0,30000.0
1180002745,98178,spring,286250.0,285000.0,370500.0,85500.0
1423049019,98178,spring,286250.0,90000.0,117000.0,27000.0
4058800215,98178,spring,286250.0,430000.0,473000.0,43000.0
3810000843,98178,spring,286250.0,345000.0,379500.0,34500.0
7812500180,98178,spring,286250.0,292000.0,321200.0,29200.0
1180008355,98178,spring,286250.0,380000.0,418000.0,38000.0
4058801780,98178,spring,286250.0,465000.0,511500.0,46500.0
9282801450,98178,spring,286250.0,361000.0,397100.0,36100.0
1823059223,98178,spring,286250.0,291000.0,320100.0,29100.0
2988800011,98178,spring,286250.0,244000.0,317200.0,73200.0
3878900464,98178,spring,286250.0,229500.0,298350.0,68850.0
3379200100,98178,spring,286250.0,334000.0,367400.0,33400.0
1123049232,98178,spring,286250.0,279000.0,362700.0,83700.0
6414100192,98125,fall,438000.0,538000.0,591800.0,53800.0
8820902200,98125,fall,438000.0,1199000.0,1318900.0,119900.0
6381500700,98125,fall,438000.0,365000.0,474500.0,109500.0
2568300132,98125,fall,438000.0,521000.0,573100.0,52100.0
6414100111,98125,fall,438000.0,365000.0,474500.0,109500.0
1455600015,98125,fall,438000.0,760000.0,836000.0,76000.0
8901001185,98125,fall,438000.0,505000.0,555500.0,50500.0
2926049382,98125,fall,438000.0,650000.0,715000.0,65000.0
8820902540,98125,fall,438000.0,425000.0,552500.0,127500.0
7663700261,98125,fall,438000.0,395000.0,513500.0,118500.0
8901500178,98125,fall,438000.0,700000.0,770000.0,70000.0
8901001335,98125,fall,438000.0,637000.0,700700.0,63700.0
6413600123,98125,fall,438000.0,455000.0,500500.0,45500.0
1454600266,98125,fall,438000.0,925000.0,1017500.0,92500.0
7663700654,98125,fall,438000.0,450000.0,495000.0,45000.0
1133000100,98125,fall,438000.0,540000.0,594000.0,54000.0
7663700759,98125,fall,438000.0,368000.0,478400.0,110400.0
4077800029,98125,fall,438000.0,630000.0,693000.0,63000.0
1787600094,98125,fall,438000.0,285000.0,370500.0,85500.0
2726049071,98125,fall,438000.0,510000.0,561000.0,51000.0
2926049408,98125,fall,438000.0,400000.0,520000.0,120000.0
6412600005,98125,fall,438000.0,375000.0,487500.0,112500.0
6868200029,98125,fall,438000.0,467500.0,514250.0,46750.0
8901000143,98125,fall,438000.0,500000.0,550000.0,50000.0
3992700585,98125,fall,438000.0,445500.0,490050.0,44550.0
9324800180,98125,fall,438000.0,403250.0,524225.0,120975.0
2926049221,98125,fall,438000.0,445800.0,490380.0,44580.0
9324800450,98125,fall,438000.0,560000.0,616000.0,56000.0
2126049096,98125,fall,438000.0,399000.0,518700.0,119700.0
5272200040,98125,fall,438000.0,375000.0,487500.0,112500.0
1453602284,98125,fall,438000.0,296000.0,384800.0,88800.0
2026049097,98125,fall,438000.0,431750.0,561275.0,129525.0
9455200790,98125,fall,438000.0,445000.0,489500.0,44500.0
6632300230,98125,fall,438000.0,377500.0,490750.0,113250.0
9324800455,98125,fall,438000.0,436000.0,566800.0,130800.0
7352200025,98125,fall,438000.0,1190000.0,1309000.0,119000.0
5101406384,98125,fall,438000.0,574500.0,631950.0,57450.0
3834000400,98125,fall,438000.0,415000.0,539500.0,124500.0
1454100260,98125,fall,438000.0,357000.0,464100.0,107100.0
8901001090,98125,fall,438000.0,525000.0,577500.0,52500.0
3822200105,98125,fall,438000.0,380000.0,494000.0,114000.0
4426600125,98125,fall,438000.0,279000.0,362700.0,83700.0
6868200060,98125,fall,438000.0,565000.0,621500.0,56500.0
2126049277,98125,fall,438000.0,500000.0,550000.0,50000.0
4073200575,98125,fall,438000.0,460000.0,506000.0,46000.0
7715600070,98125,fall,438000.0,385000.0,500500.0,115500.0
2568800160,98125,fall,438000.0,433000.0,562900.0,129900.0
2044500152,98125,fall,438000.0,455000.0,500500.0,45500.0
3992700070,98125,fall,438000.0,450000.0,495000.0,45000.0
5272200045,98125,fall,438000.0,378000.0,491400.0,113400.0
5418200340,98125,fall,438000.0,650000.0,715000.0,65000.0
3935900232,98125,fall,438000.0,207000.0,269100.0,62100.0
1454600256,98125,fall,438000.0,710000.0,781000.0,71000.0
9455200329,98125,fall,438000.0,495000.0,544500.0,49500.0
6632300477,98125,fall,438000.0,324950.0,422435.0,97485.0
6381500720,98125,fall,438000.0,395000.0,513500.0,118500.0
8820903370,98125,fall,438000.0,348000.0,452400.0,104400.0
3448000344,98125,fall,438000.0,599950.0,659945.0,59995.0
6381500450,98125,fall,438000.0,380950.0,495235.0,114285.0
2826049098,98125,fall,438000.0,622100.0,684310.0,62210.0
2726049034,98125,fall,438000.0,2000000.0,2200000.0,200000.0
5101408678,98125,fall,438000.0,457000.0,502700.0,45700.0
2826049091,98125,fall,438000.0,259950.0,337935.0,77985.0
751000080,98125,fall,438000.0,426000.0,553800.0,127800.0
2126049265,98125,fall,438000.0,495000.0,544500.0,49500.0
5101407350,98125,fall,438000.0,399000.0,518700.0,119700.0
6414100231,98125,fall,438000.0,440000.0,484000.0,44000.0
2826049108,98125,fall,438000.0,353500.0,459550.0,106050.0
751000190,98125,fall,438000.0,355000.0,461500.0,106500.0
1453602313,98125,fall,438000.0,297000.0,386100.0,89100.0
8902000050,98125,fall,438000.0,622200.0,684420.0,62220.0
2926049237,98125,fall,438000.0,417500.0,542750.0,125250.0
5101406536,98125,fall,438000.0,450000.0,495000.0,45000.0
8820902549,98125,fall,438000.0,718000.0,789800.0,71800.0
1455600062,98125,fall,438000.0,689000.0,757900.0,68900.0
820000018,98125,fall,438000.0,387500.0,503750.0,116250.0
8820902350,98125,fall,438000.0,810000.0,891000.0,81000.0
9324800025,98125,fall,438000.0,325500.0,423150.0,97650.0
4077800258,98125,fall,438000.0,400000.0,520000.0,120000.0
5101406522,98125,fall,438000.0,420000.0,546000.0,126000.0
4077800474,98125,fall,438000.0,571500.0,628650.0,57150.0
5101408735,98125,fall,438000.0,250000.0,325000.0,75000.0
8822900115,98125,fall,438000.0,306000.0,397800.0,91800.0
2926049564,98125,fall,438000.0,360000.0,468000.0,108000.0
3992700475,98125,fall,438000.0,450000.0,495000.0,45000.0
6411600411,98125,fall,438000.0,257000.0,334100.0,77100.0
3821700038,98125,fall,438000.0,305000.0,396500.0,91500.0
1453601038,98125,fall,438000.0,292000.0,379600.0,87600.0
8820901275,98125,spring,429950.0,571000.0,628100.0,57100.0
1133000671,98125,spring,429950.0,315000.0,409500.0,94500.0
9423400140,98125,spring,429950.0,450000.0,495000.0,45000.0
6798100662,98125,spring,429950.0,312000.0,405600.0,93600.0
9455200445,98125,spring,429950.0,601000.0,661100.0,60100.0
2826049282,98125,spring,429950.0,530000.0,583000.0,53000.0
5144000036,98125,spring,429950.0,360000.0,468000.0,108000.0
751000060,98125,spring,429950.0,353000.0,458900.0,105900.0
1453600202,98125,spring,429950.0,520000.0,572000.0,52000.0
6381500505,98125,spring,429950.0,400000.0,520000.0,120000.0
6798100070,98125,spring,429950.0,467000.0,513700.0,46700.0
4427100105,98125,spring,429950.0,398000.0,517400.0,119400.0
8902000267,98125,spring,429950.0,500000.0,550000.0,50000.0
6413100270,98125,spring,429950.0,490000.0,539000.0,49000.0
5101406441,98125,spring,429950.0,490000.0,539000.0,49000.0
1454100267,98125,spring,429950.0,430000.0,473000.0,43000.0
1454600038,98125,spring,429950.0,985000.0,1083500.0,98500.0
5418200245,98125,spring,429950.0,781000.0,859100.0,78100.0
6161000015,98125,spring,429950.0,349950.0,454935.0,104985.0
2026049125,98125,spring,429950.0,310000.0,403000.0,93000.0
5101406489,98125,spring,429950.0,432000.0,475200.0,43200.0
5101407370,98125,spring,429950.0,458000.0,503800.0,45800.0
1787600252,98125,spring,429950.0,282000.0,366600.0,84600.0
8902000068,98125,spring,429950.0,430000.0,473000.0,43000.0
3226049184,98125,spring,429950.0,325000.0,422500.0,97500.0
6414100721,98125,spring,429950.0,407500.0,529750.0,122250.0
7663700551,98125,spring,429950.0,336000.0,436800.0,100800.0
4078300050,98125,spring,429950.0,780000.0,858000.0,78000.0
6381500635,98125,spring,429950.0,342000.0,444600.0,102600.0
6632300161,98125,spring,429950.0,422000.0,548600.0,126600.0
1453602360,98125,spring,429950.0,1000000.0,1100000.0,100000.0
3935900005,98125,spring,429950.0,1039000.0,1142900.0,103900.0
1566100010,98125,spring,429950.0,470000.0,517000.0,47000.0
1133000050,98125,spring,429950.0,362000.0,470600.0,108600.0
9259900010,98125,spring,429950.0,466750.0,513425.0,46675.0
4354700010,98125,spring,429950.0,482500.0,530750.0,48250.0
7156200005,98125,spring,429950.0,575000.0,632500.0,57500.0
4077800412,98125,spring,429950.0,563000.0,619300.0,56300.0
4427100025,98125,spring,429950.0,270000.0,351000.0,81000.0
4077800026,98125,spring,429950.0,715000.0,786500.0,71500.0
8820901415,98125,spring,429950.0,400000.0,520000.0,120000.0
2568300266,98125,spring,429950.0,659000.0,724900.0,65900.0
3448000410,98125,spring,429950.0,354901.0,461371.3,106470.29999999999
5101405331,98125,spring,429950.0,495000.0,544500.0,49500.0
9455200205,98125,spring,429950.0,525000.0,577500.0,52500.0
3935900093,98125,spring,429950.0,688000.0,756800.0,68800.0
2044500201,98125,spring,429950.0,435000.0,478500.0,43500.0
9324800650,98125,spring,429950.0,587450.0,646195.0,58745.0
2744600040,98125,spring,429950.0,330000.0,429000.0,99000.0
8820903080,98125,spring,429950.0,455000.0,500500.0,45500.0
6415100410,98125,spring,429950.0,440000.0,484000.0,44000.0
4077800518,98125,spring,429950.0,371000.0,482300.0,111300.0
6381500035,98125,spring,429950.0,385000.0,500500.0,115500.0
6632300040,98125,spring,429950.0,327000.0,425100.0,98100.0
3834000720,98125,spring,429950.0,390000.0,507000.0,117000.0
6413100311,98125,spring,429950.0,390000.0,507000.0,117000.0
2126049083,98125,spring,429950.0,324500.0,421850.0,97350.0
7663700783,98125,spring,429950.0,369500.0,480350.0,110850.0
1133000036,98125,spring,429950.0,410000.0,533000.0,123000.0
6413600192,98125,spring,429950.0,325000.0,422500.0,97500.0
3226049045,98125,spring,429950.0,350000.0,455000.0,105000.0
6411600370,98125,spring,429950.0,475000.0,522500.0,47500.0
1454600116,98125,spring,429950.0,740000.0,814000.0,74000.0
5101408599,98125,spring,429950.0,465000.0,511500.0,46500.0
8901001170,98125,spring,429950.0,458000.0,503800.0,45800.0
4077800247,98125,spring,429950.0,429950.0,472945.0,42995.0
2826049117,98125,spring,429950.0,438750.0,482625.0,43875.0
3448002267,98125,spring,429950.0,385000.0,500500.0,115500.0
2832100270,98125,spring,429950.0,306888.0,398954.4,92066.40000000002
8820902700,98125,spring,429950.0,456200.0,501820.0,45620.0
7663700968,98125,spring,429950.0,565000.0,621500.0,56500.0
6414100482,98125,spring,429950.0,500000.0,550000.0,50000.0
6414100133,98125,spring,429950.0,337000.0,438100.0,101100.0
4375700065,98125,spring,429950.0,315275.0,409857.5,94582.5
2026049183,98125,spring,429950.0,324950.0,422435.0,97485.0
752000035,98125,spring,429950.0,699000.0,768900.0,69900.0
2026049124,98125,spring,429950.0,325000.0,422500.0,97500.0
5408100035,98125,spring,429950.0,568000.0,624800.0,56800.0
1453602283,98125,spring,429950.0,342000.0,444600.0,102600.0
5101406375,98125,spring,429950.0,580000.0,638000.0,58000.0
705000120,98125,spring,429950.0,395000.0,513500.0,118500.0
1133000385,98125,spring,429950.0,740000.0,814000.0,74000.0
2726049164,98125,spring,429950.0,547000.0,601700.0,54700.0
6413600276,98125,spring,429950.0,354950.0,461435.0,106485.0
4077800455,98125,spring,429950.0,570000.0,627000.0,57000.0
4427100145,98125,spring,429950.0,424000.0,551200.0,127200.0
2926049504,98125,spring,429950.0,500000.0,550000.0,50000.0
8822901024,98125,spring,429950.0,310000.0,403000.0,93000.0
4177100005,98125,spring,429950.0,635000.0,698500.0,63500.0
2926049376,98125,spring,429950.0,220000.0,286000.0,66000.0
8901000585,98125,spring,429950.0,525000.0,577500.0,52500.0
6414600321,98125,spring,429950.0,317000.0,412100.0,95100.0
1454100440,98125,spring,429950.0,456000.0,501600.0,45600.0
8632100010,98125,spring,429950.0,365000.0,474500.0,109500.0
1454100122,98125,spring,429950.0,405000.0,526500.0,121500.0
1787600190,98125,spring,429950.0,353000.0,458900.0,105900.0
8820900029,98125,spring,429950.0,700000.0,770000.0,70000.0
1453600182,98125,spring,429950.0,285000.0,370500.0,85500.0
6413600290,98125,spring,429950.0,252500.0,328250.0,75750.0
3448001975,98125,spring,429950.0,351000.0,456300.0,105300.0
8901000543,98125,spring,429950.0,620000.0,682000.0,62000.0
3448000755,98125,spring,429950.0,399950.0,519935.0,119985.0
3822200087,98125,spring,429950.0,355000.0,461500.0,106500.0
